StudentRef,final_cgpa,avg_gpa,min_gpa,total_semesters,failed_courses,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,major_changed,successful_major,delayed_grad,first_year_gpa_x,struggling_y1_x,first_year_gpa_y,struggling_y1_y,first_year_gpa,struggling_y1,final_major_name,proposed_major_norm,final_major_norm,final_major_text
Sa2fb70c4c7283052,3.66,3.661290322580645,3.33,186,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,80.0,93.33333333333333,0.0,0,1,1,,,,,3.6159999999999997,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sa314afe576316e48,3.25,3.2403225806451617,3.0,186,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,90.0,86.66666666666667,0.0,0,1,1,,,,,3.226,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sa3209f51612e70c4,2.58,2.489655172413793,1.72,174,0,5,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,2.5229166666666667,0.0,6,ba,ba,[B.Sc.] Business Administration
Sa3434854b65a27da,3.28,3.268648648648649,2.88,333,0,5,[B.Sc.] Computer Science,100.0,90.0,95.0,0.0,0,1,1,,,,,3.294375,0.0,6,cs,cs,[B.Sc.] Computer Science
Sa368c1d4ed209b38,2.37,2.370967741935484,2.0,434,0,2,[B.Sc.] Business Administration,80.0,90.0,78.33333333333333,0.0,0,0,1,,,,,2.32,0.0,2,ba,ba,[B.Sc.] Business Administration
Sa407ce9b49710ffa,2.68,2.5785714285714287,1.75,378,0,6,[B.Sc.] Mechanical Engineering,100.0,80.0,89.16666666666667,0.0,0,0,1,,,,,2.5361111111111114,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sa40e17a99aec0862,3.78,3.78,3.78,6,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,1,0,,,,,3.78,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sa44ce87d8a079524,3.43,3.4321052631578945,3.06,304,0,2,[B.Sc.] Computer Science,100.0,85.0,90.0,0.0,0,1,1,,,,,3.396060606060606,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa46c9890df5240f7,3.15,3.1350000000000002,2.88,20,0,0,[B.Sc.] Business Administration,70.0,,70.0,0.0,0,1,1,,,,,2.88,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa47554c9a80514cf,2.51,2.493939393939394,2.05,231,0,2,[B.Sc.] Computer Science,60.0,80.0,70.0,0.0,0,0,1,,,,,2.62,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa4ecf1230126dff9,2.97,2.973809523809524,2.7,84,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,95.0,0.0,0,0,1,,,,,3.0,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sa4fffe473882fe41,3.76,3.7475,3.56,48,0,6,[B.Sc.] Mechanical Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.7475,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sa5012f825851efba,2.9,2.9025,2.6,320,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,85.0,83.33333333333333,0.0,0,0,1,,,,,2.9025,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sa507dc6c70b97637,2.42,2.456451612903226,1.1,186,0,4,[B.Sc.] Mechanical Engineering,100.0,90.0,92.22222222222223,0.0,0,0,1,,,,,2.302,0.0,1,me,me,[B.Sc.] Mechanical Engineering
Sa52be8a19023460a,2.75,2.750487804878049,2.4,328,0,6,[B.Sc.] Mechanical Engineering,100.0,,85.0,0.0,0,0,1,,,,,2.7094594594594597,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sa58d97ef7a88e0c0,1.87,1.6571428571428573,0.56,196,0,0,[B.Sc.] Business Administration,75.0,85.0,80.0,0.0,0,0,1,,,,,1.662962962962963,1.0,5,ba,ba,[B.Sc.] Business Administration
Sa5d469a696d291b6,2.98,2.9624324324324323,2.38,370,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,0,1,,,,,2.9591176470588234,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa5e819410c4931bf,3.6,3.6054054054054054,3.39,296,0,2,[B.Sc.] Computer Science,100.0,,96.25,0.0,0,1,1,,,,,3.572121212121212,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa5f8e2726fee566f,2.97,2.8227272727272728,2.61,22,0,1,[B.Sc.] Computer Engineering,100.0,85.0,90.55555555555556,0.0,0,0,1,,,,,3.0,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sa6096004ca1dd477,3.41,3.4189473684210525,3.06,304,0,2,[B.Sc.] Computer Science,100.0,,92.5,0.0,0,1,1,,,,,3.473333333333333,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa646f4f5ad7352fa,3.29,3.285,3.06,160,0,2,[B.Sc.] Computer Science,100.0,100.0,98.33333333333333,0.0,0,1,1,,,,,3.3066666666666666,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa65d4638759058d7,2.54,2.0300000000000002,1.5,20,0,5,[B.Sc.] Management Information Systems,90.0,85.0,87.5,0.0,0,0,1,,,,,1.5,1.0,6,mis,mis,[B.Sc.] Management Information Systems
Sa67c3a1f2af53795,3.11,2.975,2.0,110,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,2.743333333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa6a39907682e0e56,3.09,3.0949999999999998,3.06,20,0,4,[B.Sc.] Mechanical Engineering,85.0,,92.5,0.0,0,1,1,,,,,3.13,0.0,1,me,me,[B.Sc.] Mechanical Engineering
Sa6c56b8d8eb14b94,2.18,2.195,1.89,20,0,7,[B.Sc.] Mechatronic Engineering,100.0,85.0,90.0,0.0,0,0,1,,,,,2.5,0.0,1,mechatronics,mechatronics,[B.Sc.] Mechatronic Engineering
Sa720d2089575718a,2.76,2.7600000000000002,2.63,20,0,0,[B.Sc.] Business Administration,75.0,80.0,77.5,0.0,0,0,1,,,,,2.63,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa7e1743ee243aa6b,3.86,3.86,3.78,180,0,2,[B.Sc.] Computer Science,100.0,85.0,90.0,0.0,0,1,1,,,,,3.8659999999999997,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa802f337dc496b96,2.83,2.5949999999999998,2.25,20,0,2,[B.Sc.] Computer Science,85.0,90.0,83.33333333333333,0.0,0,0,1,,,,,2.25,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa80ae1d84e7877a9,3.32,3.2533333333333334,2.21,429,0,0,[B.Sc.] Business Administration,70.0,90.0,76.66666666666667,0.0,0,1,1,,,,,3.2236363636363636,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa816119588e15ea1,3.39,3.389024390243902,2.75,328,0,1,[B.Sc.] Computer Engineering,100.0,85.0,90.55555555555556,0.0,0,1,1,,,,,3.3736111111111113,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sa86d1ca147aa8701,3.06,3.0813333333333333,2.5,180,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,1,1,,,,,3.1241666666666665,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa88a499f4f0d9431,3.45,3.457777777777778,3.13,288,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,1,1,,,,,3.457777777777778,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa8cb1a7cf5c20ba5,2.31,2.239,1.44,440,0,2,[B.Sc.] Mechanical Engineering,85.0,90.0,86.1111111111111,0.0,0,0,1,,,,,2.2058823529411766,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sa91b170c246052a2,2.88,2.864054054054054,2.38,333,0,0,[B.Sc.] Business Administration,90.0,85.0,83.33333333333333,0.0,0,0,1,,,,,2.8602777777777777,0.0,5,ba,ba,[B.Sc.] Business Administration
Sa927613048c5c61b,2.74,2.7358536585365854,2.56,328,0,6,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,90.55555555555556,0.0,0,0,1,,,,,2.7408333333333332,0.0,2,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sa965a0914a13aa0e,3.09,2.9974358974358974,1.78,312,0,2,[B.Sc.] Computer Science,100.0,85.0,90.0,0.0,0,1,1,,,,,2.9970588235294118,0.0,2,cs,cs,[B.Sc.] Computer Science
Sa98678001db1253d,2.4,2.0184090909090906,0.0,616,0,0,[B.Sc.] Business Administration,70.0,85.0,77.5,0.0,0,0,1,,,,,2.123333333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
Saa4dd8ea11eb35eb,,,,13,0,0,[B.Sc.] Computer Science,65.0,85.0,75.0,0.0,0,0,1,,,,,,,5,cs,cs,[B.Sc.] Computer Science
Sab06e4b33e263b53,3.53,3.4427499999999998,0.0,400,0,5,[B.Sc.] Management Information Systems,100.0,100.0,100.0,0.0,0,1,1,,,,,3.5327027027027023,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sab11f184ba6a9e0c,2.48,2.3423076923076924,1.25,390,0,2,[B.Sc.] Computer Science,85.0,80.0,82.5,0.0,0,0,1,,,,,2.3118421052631577,0.0,2,cs,cs,[B.Sc.] Computer Science
Sab1a8b2abe2fd45e,2.78,2.7738095238095237,2.5,84,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,80.0,93.33333333333333,0.0,0,0,1,,,,,2.80625,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sab36142337389704,3.64,3.6494594594594596,3.1,296,0,2,[B.Sc.] Business Administration,100.0,80.0,90.0,0.0,0,1,1,,,,,3.6494594594594596,0.0,2,ba,ba,[B.Sc.] Business Administration
Sab67db5e873170f3,2.89,2.8442105263157895,2.5,342,0,0,[B.Sc.] Business Administration,85.0,100.0,91.66666666666667,0.0,0,0,1,,,,,2.79875,0.0,5,ba,ba,[B.Sc.] Business Administration
Sab757045084ba11e,2.74,2.7452380952380953,2.3,105,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,98.8888888888889,1.0,0,0,1,,,,,2.7452380952380953,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sab7c5d8aadf74504,3.71,3.718536585365854,3.4,328,0,4,[B.Sc.] Electrical and Electronic Engineering,70.0,90.0,81.66666666666667,0.0,0,1,1,,,,,3.718536585365854,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Saba6fc9270e71b6e,3.22,3.2102777777777773,2.78,324,0,0,[B.Sc.] Business Administration,80.0,70.0,75.0,0.0,0,1,1,,,,,3.216285714285714,0.0,5,ba,ba,[B.Sc.] Business Administration
Sabc7773e328c9bf1,2.41,2.3058974358974362,1.44,468,0,0,[B.Sc.] Business Administration,80.0,80.0,76.66666666666667,1.0,0,0,1,,,,,2.2476666666666665,0.0,5,ba,ba,[B.Sc.] Business Administration
Sabdbbc61ac5448d1,3.35,3.3595,3.0,360,0,0,[B.Sc.] Computer Science,100.0,85.0,93.33333333333333,0.0,0,1,1,,,,,3.3448484848484847,0.0,5,cs,cs,[B.Sc.] Computer Science
Sac57a683bddf2a94,0.33,0.284,0.22,20,0,6,[B.Sc.] Mechanical Engineering,85.0,80.0,84.16666666666667,0.0,0,0,1,,,,,0.284,1.0,2,me,me,[B.Sc.] Mechanical Engineering
Sac88cf66e5b298bc,3.31,3.315,2.89,80,0,2,[B.Sc.] Computer Science,100.0,100.0,95.0,0.0,0,1,1,,,,,3.4566666666666666,0.0,2,cs,cs,[B.Sc.] Computer Science
Sad1e685151b5ceef,2.37,2.224666666666667,1.67,210,0,5,[B.Sc.] Business Administration,85.0,,85.0,0.0,0,0,1,,,,,2.1560869565217393,0.0,6,ba,ba,[B.Sc.] Business Administration
Sad2cd3c4e06a0c51,2.41,2.3307894736842103,1.63,342,0,5,[B.Sc.] Management Information Systems,85.0,75.0,80.0,0.0,0,0,1,,,,,2.380909090909091,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sad46c6730b401f67,3.1,2.9099999999999997,2.88,40,0,1,[B.Sc.] Computer Engineering,90.0,100.0,95.0,0.0,0,1,1,,,,,2.88,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sad776d9c48edd545,3.49,3.483658536585366,3.15,328,0,6,[B.Sc.] Mechanical Engineering,100.0,80.0,90.55555555555556,0.0,0,1,1,,,,,3.483658536585366,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sad8721d51316bd86,3.18,3.18,3.11,20,0,5,[B.Sc.] Management Information Systems,100.0,,96.25,0.0,0,1,1,,,,,3.25,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sadae69feb12dffc6,3.03,3.0126315789473685,2.5,76,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,2.9385714285714286,0.0,5,ba,ba,[B.Sc.] Business Administration
Sae3f302d61eb3ee3,3.22,3.2035714285714287,2.88,168,0,2,[B.Sc.] Computer Science,90.0,80.0,85.0,0.0,0,1,1,,,,,3.1760869565217393,0.0,2,cs,cs,[B.Sc.] Computer Science
Sae54132b61892f25,3.01,3.0125,2.7,320,0,1,[B.Sc.] Computer Engineering,100.0,85.0,95.0,0.0,0,1,1,,,,,3.0125,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sae555ee484c7040a,3.2,3.195135135135135,2.61,333,0,5,[B.Sc.] Computer Science,85.0,100.0,92.5,0.0,0,1,1,,,,,3.1727777777777777,0.0,6,cs,cs,[B.Sc.] Computer Science
Saea692b6b2c09a32,2.35,2.326842105263158,1.88,342,0,0,[B.Sc.] Management Information Systems,85.0,90.0,87.5,0.0,0,0,1,,,,,2.34125,0.0,5,mis,mis,[B.Sc.] Management Information Systems
Saecbc74474598763,2.4,2.2714285714285714,1.56,105,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,85.0,86.66666666666667,0.0,0,0,1,,,,,2.4266666666666667,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Saeec58ffafaf849a,2.74,2.7649999999999997,2.28,20,0,1,[B.Sc.] Computer Engineering,100.0,100.0,97.22222222222223,0.0,0,0,1,,,,,3.25,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Saef56be682ce5b63,2.67,2.598,2.44,80,0,2,[B.Sc.] Computer Science,85.0,100.0,92.5,0.0,0,0,1,,,,,2.6014285714285714,0.0,2,cs,cs,[B.Sc.] Computer Science
Saefbadc8a111e17e,3.09,3.0453125,2.75,224,0,2,[B.Sc.] Computer Science,90.0,85.0,88.8888888888889,0.0,0,1,1,,,,,3.066,0.0,2,cs,cs,[B.Sc.] Computer Science
Saf150aef793648fa,2.75,2.7641935483870967,2.11,372,0,2,[B.Sc.] Computer Science,80.0,85.0,85.83333333333333,0.0,0,0,1,,,,,2.794,0.0,2,cs,cs,[B.Sc.] Computer Science
Saf20200543e78422,2.15,1.9128260869565217,0.75,644,0,0,[B.Sc.] Business Administration,70.0,70.0,70.0,0.0,0,0,1,,,,,1.8715384615384616,1.0,5,ba,ba,[B.Sc.] Business Administration
Saf2a3cde348ff847,2.83,2.7525000000000004,2.33,160,0,2,[B.Sc.] Computer Science,100.0,100.0,93.8888888888889,0.0,0,0,1,,,,,2.893333333333333,0.0,2,cs,cs,[B.Sc.] Computer Science
Saf4368460779b1cc,2.65,2.6440540540540542,2.25,333,0,2,[B.Sc.] Computer Science,85.0,80.0,81.1111111111111,0.0,0,0,1,,,,,2.620277777777778,0.0,2,cs,cs,[B.Sc.] Computer Science
Saf4f00ac884c3bed,3.49,3.4809523809523806,3.2,336,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,96.66666666666667,0.0,0,1,1,,,,,3.4918918918918918,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Saf8858148a3e6612,2.68,2.68,2.61,20,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,2.68,0.0,5,ba,ba,[B.Sc.] Business Administration
Safb77b712483c232,3.26,3.2671428571428573,2.5,378,0,4,[B.Sc.] Computer Engineering,100.0,90.0,96.66666666666667,0.0,0,1,1,,,,,3.3533333333333335,0.0,1,ce,ce,[B.Sc.] Computer Engineering
Sb02d1e26aa8f63cf,2.56,2.5106451612903222,2.0,217,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,0,1,,,,,2.51875,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb06b1dda8594c9e2,3.26,3.2600000000000002,3.13,20,0,0,[B.Sc.] Business Administration,80.0,90.0,86.66666666666667,0.0,0,1,1,,,,,3.13,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb07c2c3fc8c6ebfc,2.65,2.6619047619047618,2.56,84,0,1,[B.Sc.] Computer Engineering,100.0,100.0,97.22222222222223,0.0,0,0,1,,,,,2.69375,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sb105d4098765f5ff,3.43,3.4200000000000004,3.0,80,0,3,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.283333333333333,0.0,3,ba,ba,[B.Sc.] Business Administration
Sb140767e2fe414f1,3.08,3.012368421052632,2.5,380,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,1,1,,,,,2.9365625,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb1549d9e3f17624c,3.25,3.2360526315789473,2.67,342,0,2,[B.Sc.] Computer Science,65.0,85.0,76.66666666666667,0.0,0,1,1,,,,,3.165151515151515,0.0,2,cs,cs,[B.Sc.] Computer Science
Sb1e1f6c37e897554,2.82,2.8449999999999998,2.56,20,0,2,[B.Sc.] Computer Science,75.0,85.0,80.0,0.0,0,0,1,,,,,3.13,0.0,2,cs,cs,[B.Sc.] Computer Science
Sb20b14a5bd49dea9,1.59,1.655,0.56,20,0,1,[B.Sc.] Computer Engineering,100.0,100.0,100.0,0.0,0,0,1,,,,,2.75,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sb2167b21643ab097,3.38,3.3899999999999997,3.28,20,0,0,[B.Sc.] Business Administration,100.0,,96.25,0.0,0,1,1,,,,,3.5,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb22076ab91503657,3.23,3.226829268292683,2.7,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,,97.5,0.0,0,1,1,,,,,3.21027027027027,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sb2268c03955f8fbe,2.81,2.7137837837837835,1.88,296,0,5,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,0,1,,,,,2.7396969696969697,0.0,6,cs,cs,[B.Sc.] Computer Science
Sb227b9e1cd276772,3.14,2.9664102564102564,2.39,351,0,5,[B.Sc.] Business Administration,60.0,,60.0,0.0,0,1,1,,,,,2.9903125,0.0,6,ba,ba,[B.Sc.] Business Administration
Sb24de2392c28e5da,2.61,2.6041666666666665,2.5,24,0,8,[B.Sc.] Economics,100.0,100.0,100.0,0.0,0,0,1,,,,,2.75,0.0,8,econ,econ,[B.Sc.] Economics
Sb2c25222f716bf38,3.04,3.0404761904761903,2.83,84,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,96.66666666666667,0.0,0,1,1,,,,,2.984375,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sb2dc8f7dd3052335,3.12,3.114864864864865,2.33,370,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,1,1,,,,,3.107142857142857,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb2de84d1b4e8923f,3.49,3.4822580645161287,2.83,186,0,4,[B.Sc.] Electrical and Electronic Engineering,90.0,90.0,93.33333333333333,0.0,0,1,1,,,,,3.5140000000000002,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sb325651931b201ba,3.54,3.5244827586206897,3.25,174,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,1,1,,,,,3.48375,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb335958a6b913b31,2.89,2.9,2.67,84,0,4,[B.Sc.] Mechanical Engineering,100.0,85.0,90.55555555555556,0.0,0,0,1,,,,,2.9375,0.0,1,me,me,[B.Sc.] Mechanical Engineering
Sb3478eb5c83fb3eb,2.76,2.7666666666666666,2.39,312,0,2,[B.Sc.] Computer Science,85.0,85.0,80.83333333333333,0.0,0,0,1,,,,,2.7323529411764707,0.0,2,cs,cs,[B.Sc.] Computer Science
Sb36348d49d12c686,3.35,3.3549999999999995,3.33,20,0,4,[B.Sc.] Electrical/Electronic Engineering,100.0,85.0,90.55555555555556,0.0,0,1,1,,,,,3.38,0.0,1,ee,ee,[B.Sc.] Electrical/Electronic Engineering
Sb368e03b8d74a4f7,3.88,3.879722222222222,3.5,288,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.8603225806451613,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb3a086bc6b1c3b41,3.01,3.016388888888889,2.63,288,0,5,[B.Sc.] Management Information Systems,70.0,100.0,85.0,0.0,0,1,1,,,,,3.0496875,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sb4c3c627664c2ff2,3.47,3.4686486486486485,3.13,333,0,5,[B.Sc.] Management Information Systems,85.0,90.0,87.5,0.0,0,1,1,,,,,3.453888888888889,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sb4c5d0707cf5110d,2.53,2.555,2.11,20,0,7,[B.Sc.] Mechatronic Engineering,100.0,85.0,90.0,0.0,0,0,1,,,,,3.0,0.0,1,mechatronics,mechatronics,[B.Sc.] Mechatronic Engineering
Sb4c5d469602f31be,3.35,3.345,3.25,20,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,1,1,,,,,3.25,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb4eee822e2fa89e0,3.35,3.349512195121951,3.06,328,0,1,[B.Sc.] Computer Engineering,100.0,,100.0,0.0,0,1,1,,,,,3.306216216216216,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sb4efe515e6838d57,2.88,2.871891891891892,2.39,333,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.8148387096774194,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb54b966e4abff658,2.55,2.5633333333333335,2.06,84,0,5,[B.Sc.] Management Information Systems,85.0,85.0,85.0,1.0,0,0,1,,,,,2.54875,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sb58376337b02ee29,2.19,2.0313043478260866,1.09,506,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,90.0,87.22222222222223,0.0,0,0,1,,,,,1.972820512820513,1.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sb59ed5a80c0499e9,2.88,2.875,2.75,20,0,3,[Bsc] Economics,100.0,85.0,92.5,0.0,0,0,1,,,,,2.75,0.0,3,[bsc] econ,[bsc] econ,[Bsc] Economics
Sb5e7208a5321d83a,3.54,3.2570270270270267,0.0,333,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,3.1938709677419355,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb619be8602818fa1,3.19,3.195945945945946,2.83,296,0,2,[B.Sc.] Computer Science,100.0,,92.5,0.0,0,1,1,,,,,3.2342424242424244,0.0,2,cs,cs,[B.Sc.] Computer Science
Sb6222c82df2acab4,2.93,2.92,2.44,80,0,3,[B.Sc.] Business Administration,100.0,100.0,97.22222222222223,0.0,0,0,1,,,,,2.7633333333333336,0.0,3,ba,ba,[B.Sc.] Business Administration
Sb65a03206fc38b68,3.69,3.6805263157894736,3.39,380,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,3.6772727272727272,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb68759697737bb74,3.22,3.1351162790697673,2.56,387,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,97.22222222222223,0.0,0,1,1,,,,,3.021891891891892,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sb6897200bfd72586,2.74,2.713214285714286,2.06,168,0,5,[B.Sc.] Computer Science,85.0,80.0,82.5,0.0,0,0,1,,,,,2.6378260869565215,0.0,6,cs,cs,[B.Sc.] Computer Science
Sb691e58f3d8ee38f,3.56,3.5487179487179485,3.0,351,0,5,[B.Sc.] Business Administration,75.0,85.0,80.0,0.0,0,1,1,,,,,3.536842105263158,0.0,6,ba,ba,[B.Sc.] Business Administration
Sb6ab5ca3b33f70fe,3.03,3.0300000000000002,3.0,20,0,4,[B.Sc.] Electrical/Electronic Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.0,0.0,1,ee,ee,[B.Sc.] Electrical/Electronic Engineering
Sb6bfc8fe64b2fb05,2.93,2.8810526315789473,2.38,380,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,2.8851428571428572,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb6eed9e0a1eafa4a,3.38,3.3850000000000002,3.38,20,0,2,[B.Sc.] Computer Science,100.0,90.0,95.0,0.0,0,1,1,,,,,3.38,0.0,2,cs,cs,[B.Sc.] Computer Science
Sb6ffe272009cd8c6,3.48,3.475,3.28,130,0,8,[B.Sc.] Business Administration,85.0,100.0,90.0,0.0,0,1,1,,,,,3.425,0.0,8,ba,ba,[B.Sc.] Business Administration
Sb72eab8d391bcfe5,2.31,1.845,1.25,20,0,5,[B.Sc.] Management Information Systems,100.0,80.0,88.33333333333333,0.0,0,0,1,,,,,1.25,1.0,6,mis,mis,[B.Sc.] Management Information Systems
Sb7431babd635a55a,2.7,2.578717948717949,1.67,351,0,5,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,0,1,,,,,2.6115625,0.0,6,ba,ba,[B.Sc.] Business Administration
Sb762b1ee729cbc37,3.27,3.275,3.0,180,0,2,[B.Sc.] Computer Science,85.0,,85.0,0.0,0,1,1,,,,,3.2079999999999997,0.0,2,cs,cs,[B.Sc.] Computer Science
Sb81b0153184047a9,3.03,3.036363636363636,2.72,22,0,4,[B.Sc.] Electrical/Electronic Engineering,85.0,,88.75,0.0,0,1,1,,,,,3.2999999999999994,0.0,1,ee,ee,[B.Sc.] Electrical/Electronic Engineering
Sb8268af0dad85c2f,3.4,3.4182926829268294,2.9,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,93.8888888888889,0.0,0,1,1,,,,,3.4182926829268294,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sb85a4194985a93aa,2.33,2.1735135135135133,0.0,370,0,5,[B.Sc.] Management Information Systems,100.0,90.0,95.0,0.0,0,0,1,,,,,2.2806666666666664,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sb85eaea9c462ca97,3.28,3.267777777777778,3.06,576,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,1,1,,,,,3.25375,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb897a39cbb710f92,3.2,3.196206896551724,2.86,174,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,1,1,,,,,3.1454166666666667,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb8991f8c784c7f43,2.69,2.6765517241379313,2.25,174,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,2.632083333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
Sb8b2035e572d010d,1.64,1.4333333333333331,1.38,18,0,1,[B.Sc.] Computer Engineering,100.0,85.0,92.22222222222223,0.0,0,0,1,,,,,1.38,1.0,4,ce,ce,[B.Sc.] Computer Engineering
