StudentRef,final_cgpa,avg_gpa,last_gpa,total_semesters,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,yeargroup,struggling,successful,major_changed,delayed_grad
S84c5470a0598a481,2.03,2.0300000000000002,1.67,1,6,,90.0,85.0,91.66666666666667,0.0,2024,0,0,1,0
S84d015e825115e13,2.8,2.7925,3.06,2,2,,,,,0.0,2027,0,0,1,0
S84d199bd88d82a14,2.59,2.605,2.33,2,2,,100.0,90.0,93.33333333333333,0.0,2028,0,0,1,0
S84d7d8cc0388df69,2.89,2.88625,3.25,1,1,,,,,0.0,2022,0,0,1,0
S84df18b2d8fc93ca,1.83,1.732,1.71,2,9,,100.0,90.0,95.0,0.0,2027,1,0,1,0
S85050dcdaee4b766,2.74,2.75,2.5,2,6,,100.0,,100.0,0.0,2028,0,0,1,0
S8531637645aa368b,2.54,2.1,1.7,1,5,,,,,0.0,2016,0,0,1,0
S853d606bed0f115e,3.24,3.2425,3.06,1,6,,,,,0.0,2022,0,1,1,0
S85506d7580dd04aa,2.42,2.272,1.5,2,0,,,,,0.0,2027,0,0,1,0
S8551ea1bf31dcc6f,1.19,0.93,0.0,2,0,,90.0,85.0,87.5,0.0,2025,1,0,1,0
S8562618a52b86347,3.46,3.45125,3.67,1,0,,,,,0.0,2022,0,1,1,0
S8565634b98fd521a,1.21,1.216,0.43,2,5,,,,,0.0,2021,1,0,1,0
S85668ebeff808f02,3.49,3.5344444444444445,3.63,2,2,,90.0,85.0,86.66666666666667,0.0,2025,0,1,1,0
S858dc1ec50c04106,2.92,2.9125,2.38,1,1,,,,,0.0,2022,0,0,1,0
S85983e5795773bfd,3.28,3.19,3.13,1,0,,,,,0.0,2016,0,1,1,0
S859b8b92b755dc16,2.7,2.6222222222222222,3.13,2,0,,,,,1.0,2019,0,0,1,0
S859f6b583271ecf7,3.06,3.062222222222222,3.38,2,2,,,,,0.0,2021,0,1,1,0
S85af7877a6b745df,2.52,2.481666666666667,1.75,2,5,,,,,0.0,2024,0,0,1,0
S85b2672e0b1fe8ac,2.24,2.2439999999999998,2.0,2,0,,,,,0.0,2027,0,0,1,0
S85cb8f3ef69f6695,3.77,3.7933333333333334,4.0,2,5,,,,,0.0,2019,0,1,1,0
S85cd75251402d57b,3.26,3.2675,3.5,1,1,,,,,0.0,2022,0,1,1,0
S85d30a66c63fd103,3.17,3.125,3.63,2,0,,70.0,85.0,77.5,0.0,2023,0,1,1,0
S862b14779c6ad806,3.63,3.64625,4.0,1,0,,,,,0.0,2019,0,1,1,0
S86744f59a9957e24,2.79,2.815,2.5,2,7,,100.0,100.0,100.0,0.0,2028,0,0,1,0
S8675f9f651f92c32,3.53,3.604,3.5,2,0,,100.0,100.0,100.0,0.0,2023,0,1,1,0
S867a6a97d5179d13,3.03,3.0149999999999997,3.28,2,0,,,,,0.0,2028,0,1,1,0
S8683eac124219a9f,2.94,2.821818181818182,3.5,2,0,,,,,0.0,2020,0,0,1,0
S8685316637dce01b,3.16,3.1666666666666665,3.5,2,5,,,,,0.0,2019,0,1,1,0
S8688ff90fdd8607b,3.36,3.3133333333333335,3.25,2,0,,,,,0.0,2022,0,1,1,0
S869867cf30e4bc82,2.71,2.7018181818181817,3.5,2,0,,,,,0.0,2022,0,0,1,0
S86d456a5fca86e4f,3.63,3.6325,3.67,1,0,,,,,0.0,2022,0,1,1,0
S86fed71a6c4eadfa,2.27,2.20875,2.63,2,0,,,,,0.0,2017,0,0,1,0
S8715876c4b59065f,3.0,3.0050000000000003,2.78,2,2,,,,,0.0,2026,0,1,1,0
S872042bc2020aaac,2.86,2.5324999999999998,2.5,1,2,,,,,0.0,2017,0,0,1,0
S872ef0b74c935a63,3.03,3.035,2.94,2,4,,100.0,85.0,92.77777777777777,0.0,2028,0,1,1,0
S8732dd2908f531cf,2.04,1.98,1.43,2,4,,,,,0.0,2020,0,0,1,0
S87443e32aad41667,3.32,3.3449999999999998,3.06,2,7,,100.0,100.0,100.0,0.0,2028,0,1,1,0
S8747b405a26b29ad,3.25,3.23,3.25,1,0,,,,,0.0,2018,0,1,1,0
S87610e5e75e857b7,3.36,3.3449999999999998,4.0,2,5,,,,,0.0,2027,0,1,1,0
S876f30de5be44781,3.34,3.34,3.32,2,0,,85.0,100.0,88.8888888888889,0.0,2027,0,1,1,0
S877fc5885ce669fa,2.94,2.95,3.0,2,0,,,,,0.0,2023,0,0,1,0
S8791bdbb8226cf27,3.23,3.275714285714286,4.0,2,0,,75.0,90.0,82.5,0.0,2026,0,1,1,0
S8798d38692a8a64d,3.82,3.815,4.0,2,3,,,70.0,70.0,0.0,2028,0,1,1,0
S879b3b37ef56819b,3.25,3.31,3.0,2,0,,85.0,90.0,87.5,0.0,2024,0,1,1,0
S879f733cb0db5f98,2.47,2.388,1.75,2,0,,,,,0.0,2027,0,0,1,0
S87a8dd33119920dc,2.44,2.0625,2.0,1,5,,,,,0.0,2016,0,0,1,0
S87a99d69d4f531cf,2.88,2.8775,2.85,2,4,,100.0,85.0,93.8888888888889,0.0,2027,0,0,1,0
S87d44b6e47ec637d,3.01,3.0700000000000003,3.25,1,2,,,,,0.0,2018,0,1,1,0
S87ed952b0b87c489,3.22,3.22,3.22,1,4,,85.0,,92.5,0.0,2024,0,1,1,0
S87f7615365ccf796,3.56,3.4175,3.17,1,2,,,,,0.0,2017,0,1,1,0
S88061dea1ec4b024,3.04,2.9499999999999997,3.41,2,6,,,,100.0,0.0,2026,0,1,1,0
S881283c25d734ffa,0.23,0.12666666666666668,0.0,1,0,,,,,0.0,2021,1,0,1,0
S883515583ef78c99,3.26,3.2725,3.4,1,5,,,,,0.0,2022,0,1,1,0
S88563dab3486b875,3.58,3.58,3.63,2,6,,100.0,100.0,100.0,0.0,2024,0,1,1,0
S887104ab9347d81a,3.52,2.6525,0.0,2,2,,,,,0.0,2025,0,1,1,0
S887cd3e99b6651a0,3.59,3.59375,3.75,2,5,,85.0,100.0,91.1111111111111,0.0,2025,0,1,1,0
S88a3f3693adca722,3.35,3.35125,3.63,2,0,,100.0,100.0,100.0,0.0,2025,0,1,1,0
S88af3f1096f10c30,2.76,2.7716666666666665,3.0,2,0,,,,,0.0,2020,0,0,1,0
S88bc2daf5992b68c,3.1,3.1025,2.88,2,5,,100.0,85.0,92.5,0.0,2025,0,1,1,0
S88c3b642522c76da,2.34,2.3,2.75,2,5,,100.0,85.0,92.5,0.0,2025,0,0,1,0
S88d3c9102d83c585,2.97,2.9850000000000003,2.72,2,2,,85.0,90.0,87.5,0.0,2028,0,0,1,0
S88f6d51bb34a709a,3.48,3.4725,3.13,1,5,,,,,0.0,2017,0,1,1,0
S88ff7872ac21fd26,3.0,3.0025,2.75,2,2,,85.0,,85.0,0.0,2025,0,1,1,0
S8917af2406e7a6d3,2.82,2.9725,3.63,1,0,,,,,0.0,2017,0,0,1,0
S891b4acbd4f35908,2.11,1.8875,1.25,2,2,,,,72.5,0.0,2024,0,0,1,0
S8924151178522819,3.51,3.56,3.63,2,0,,100.0,100.0,100.0,0.0,2025,0,1,1,0
S893147a0ad7fce5a,3.12,3.0949999999999998,3.44,2,3,,60.0,,60.0,0.0,2028,0,1,1,0
S893558fdd1f1f9e4,2.99,2.698,2.9,2,2,,,,,0.0,2024,0,0,1,0
S894e8baf4fa4c2ae,2.81,2.785,2.44,1,6,,90.0,80.0,85.0,0.0,2023,0,0,1,0
S8952048f60185a87,2.87,2.9033333333333333,3.38,2,5,,,,,0.0,2019,0,0,1,0
S895fa66fdda4833b,3.21,3.2544444444444443,3.0,2,6,,,,,0.0,2019,0,1,1,0
S896ac9692fef3d3c,3.78,3.79625,3.63,1,2,,,,,0.0,2022,0,1,1,0
S8991a49ed226ad9c,3.06,3.066,2.5,2,5,,,,,0.0,2023,0,1,1,0
S899477f48e486534,3.61,3.60875,3.75,2,6,,100.0,,96.25,0.0,2025,0,1,1,0
S89a57ce1d636864d,3.57,3.5344444444444445,3.5,2,2,,100.0,90.0,96.66666666666667,0.0,2024,0,1,1,0
S89ad2ff25ba633c0,0.0,0.0,0.0,1,6,,100.0,100.0,95.83333333333333,0.0,2027,1,0,1,0
S89c3859ca973c1af,3.67,3.6625,3.94,2,2,,,,,0.0,2027,0,1,1,0
S89eded940ce52c4e,3.37,3.446,3.5,2,5,,100.0,85.0,90.0,0.0,2023,0,1,1,0
S8a09ce94ac5448b1,2.87,2.895,3.29,2,9,,70.0,80.0,73.33333333333333,0.0,2028,0,0,1,0
S8a29f5424d3e941a,2.24,1.8807142857142856,2.5,2,5,,,,,0.0,2020,0,0,1,0
S8a4b7e17c75467cc,3.48,3.48125,3.7,2,6,,,,85.0,0.0,2025,0,1,1,0
S8a6ed057e41f71df,3.05,3.07125,3.5,2,6,,100.0,85.0,91.66666666666667,0.0,2024,0,1,1,0
S8aac4a24ff24007b,3.36,3.4188888888888886,3.33,2,6,,,,,0.0,2019,0,1,1,0
S8ab87a7f8a1bd30d,3.5,3.5066666666666664,3.6,2,0,,85.0,90.0,87.5,0.0,2026,0,1,1,0
S8ac4cc9c758df229,2.59,2.5228571428571427,2.25,2,0,,70.0,80.0,75.0,0.0,2026,0,0,1,0
S8ad5bb2be6166dc4,3.59,3.58125,3.33,2,0,,90.0,100.0,95.0,0.0,2024,0,1,1,0
S8b1d83d5db36dc1b,2.49,2.496,0.57,2,0,,,,,0.0,2020,0,0,1,0
S8b2447e26ffc38f2,0.75,0.75,0.75,0,0,,100.0,75.0,87.5,0.0,2023,1,0,1,0
S8b3bd6f568234aaf,1.99,1.2877777777777777,0.0,2,2,,100.0,85.0,92.77777777777777,1.0,2024,1,0,1,0
S8b455ba1fcc5491a,3.12,2.91,3.13,1,0,,,,,0.0,2017,0,1,1,0
S8b4c78dc6453645b,3.55,3.566,4.0,2,6,,,,,0.0,2021,0,1,1,0
S8b715f3f501ca5d8,2.75,2.815,2.63,1,0,,,,,0.0,2016,0,0,1,0
S8b81af6a17f39fa7,3.69,3.6799999999999997,3.89,2,2,,85.0,,85.0,0.0,2026,0,1,1,0
S8b9ab8dccbdcaf58,2.54,2.4344444444444444,2.4,2,2,,100.0,85.0,88.33333333333333,0.0,2025,0,0,1,0
S8baca3ebb3593b88,2.49,2.49,2.6,2,6,,,,,0.0,2020,0,0,1,0
S8bc8e4f31c1e043b,2.86,2.886,3.0,2,2,,85.0,80.0,81.66666666666667,0.0,2023,0,0,1,0
S8bd3930756063722,3.06,2.928888888888889,3.25,2,0,,,,,1.0,2019,0,1,1,0
S8bd863b70f0e2e36,2.97,2.9699999999999998,2.94,2,5,,,,,0.0,2028,0,0,1,0
S8bde4b304fde9cff,3.14,3.171111111111111,3.0,2,2,,70.0,85.0,77.5,0.0,2024,0,1,1,0
S8bee45dc860ce1fc,3.64,3.815,3.75,1,0,,,,,0.0,2016,0,1,1,0
S8c02a65c404123ec,2.95,3.052222222222222,3.5,2,1,,,,,0.0,2022,0,0,1,0
S8c0da9757a1729d7,3.58,3.5455555555555556,3.75,2,0,,,,,0.0,2021,0,1,1,0
S8c4aeae002f6efa7,3.03,2.968,3.25,2,0,,,,,0.0,2027,0,1,1,0
S8c4cf2bf7361c997,2.89,2.957,3.28,2,5,,,,,0.0,2020,0,0,1,0
S8c5178e8843cabb7,3.11,3.1075,3.1,2,1,,100.0,100.0,95.0,0.0,2027,0,1,1,0
S8c54ef44babb8d6b,2.29,2.12,2.0,2,0,,100.0,85.0,92.5,0.0,2027,0,0,1,0
S8c6ad90ef660641e,2.44,2.3683333333333336,1.5,2,4,,,,,0.0,2021,0,0,1,0
S8c9e25e570cc5821,3.38,3.405,3.33,2,0,,70.0,90.0,80.0,0.0,2024,0,1,1,0
S8ca6663a4b60b753,2.96,2.941111111111111,3.5,2,0,,,,,0.0,2019,0,0,1,0
S8cc555305cbd914d,3.72,3.625,3.5,1,0,,,,,0.0,2016,0,1,1,0
S8cd9c2c401736424,3.69,3.6925,3.8,2,7,,,,,0.0,2027,0,1,1,0
S8d1f4bef34c633c4,3.52,3.5544444444444445,4.0,2,0,,,,,0.0,2020,0,1,1,0
S8d4e0d38b38e7bc5,3.54,3.573333333333333,3.63,2,6,,,,,0.0,2019,0,1,1,0
S8d50ed943d1d1c47,2.33,2.184,2.0,2,0,,,,,0.0,2027,0,0,1,0
S8d634c2b772afb69,3.13,3.125,3.0,2,9,,,,,0.0,2028,0,1,1,0
S8d682c9ca0c946c5,3.71,3.685,3.33,1,0,,,,,1.0,2022,0,1,1,0
S8d740dffac5cd7a8,3.62,3.2411111111111115,3.8,2,1,,90.0,85.0,87.77777777777777,0.0,2024,0,1,1,0
S8d75a7f4b21c3f4f,2.4,2.3944444444444444,2.6,2,0,,70.0,85.0,77.5,0.0,2025,0,0,1,0
S8d8f502940b2c7b7,3.51,3.5909999999999997,3.75,2,0,,90.0,90.0,90.0,0.0,2024,0,1,1,0
S8da3873ba0e54a1f,0.93,0.875,0.0,1,0,,80.0,80.0,80.0,0.0,2023,1,0,1,0
S8dcad1b53cf2ae41,3.61,3.6611111111111114,4.0,2,2,,,,,0.0,2019,0,1,1,0
S8dd68e4790a9f2b4,3.78,3.784,3.73,2,2,,,,,0.0,2026,0,1,1,0
S8e224abb65c730f0,3.26,3.25625,3.0,2,7,,,,95.0,0.0,2025,0,1,1,0
S8e24e1ff97ee8453,2.78,2.526,1.5,2,5,,,,,0.0,2022,0,0,1,0
S8e3359f1c5ff8a19,2.68,2.69,2.88,1,5,,90.0,85.0,87.77777777777777,0.0,2023,0,0,1,0
S8e4635b9d39b18a4,2.87,2.943,3.13,2,2,,,,,0.0,2019,0,0,1,0
S8e525eaa4643210b,3.14,3.1888888888888887,3.67,2,0,,,,,0.0,2019,0,1,1,0
S8e5a0665e6daf068,3.24,3.232222222222222,2.75,2,2,,100.0,90.0,94.16666666666667,0.0,2024,0,1,1,0
S8e5ab5802064fa77,3.35,3.355,3.33,2,7,,100.0,85.0,91.1111111111111,0.0,2028,0,1,1,0
S8e73ea0b94ddeb43,2.7,2.7960000000000003,2.5,2,5,,,,,0.0,2020,0,0,1,0
S8eacf9018b886499,2.3,2.164,3.5,2,0,,,,,0.0,2027,0,0,1,0
S8ec3f30497d9619d,2.29,2.089166666666667,2.5,2,0,,,,,0.0,2020,0,0,1,0
S8ec8eaa18dd7d8cb,3.56,3.54125,3.33,1,5,,,,,0.0,2019,0,1,1,0
S8eceb80fd5880a09,2.88,2.76,3.0,2,1,,100.0,100.0,96.66666666666667,0.0,2027,0,0,1,0
S8ed6b0c5a44795c2,1.94,1.5085714285714285,0.5,2,5,,100.0,90.0,94.44444444444444,0.0,2026,1,0,1,0
S8ee8caa3ee5a1894,3.06,3.0483333333333333,3.28,2,2,,90.0,90.0,88.8888888888889,0.0,2026,0,1,1,0
S8ef40c7245e541f6,1.97,1.7375,1.13,1,5,,85.0,85.0,83.8888888888889,1.0,2024,1,0,1,0
S8ef9a44688250ad7,3.1,3.1077777777777778,2.88,2,2,,100.0,85.0,91.1111111111111,0.0,2023,0,1,1,0
S8f0946ddab69835b,3.12,3.1300000000000003,2.4,2,4,,100.0,85.0,92.22222222222223,0.0,2026,0,1,1,0
S8f142abb4017185c,2.4,2.0557142857142856,0.0,1,1,,100.0,,96.25,0.0,2023,0,0,1,0
S8f22767433207aed,2.59,2.585,2.67,2,2,,70.0,,65.0,0.0,2028,0,0,1,0
S8f26fdd259e72d91,3.15,3.15,3.17,2,2,,100.0,100.0,98.33333333333333,0.0,2028,0,1,1,0
S8f2e0e5d102ac4bc,3.78,3.73625,4.0,2,0,,100.0,85.0,92.5,0.0,2024,0,1,1,0
S8f3134647b3e5e59,3.56,3.59875,4.0,1,4,,,,,0.0,2022,0,1,1,0
S8f4577618f9c39f1,3.61,3.6128571428571425,3.75,1,2,,90.0,100.0,91.66666666666667,0.0,2024,0,1,1,0
S8f47dff4751e8aa0,3.16,3.185,3.75,1,0,,,,,1.0,2022,0,1,1,0
S8f8a2357d4d8c431,2.98,2.9455555555555555,3.75,2,0,,,,,0.0,2019,0,0,1,0
S8f9387649729ad82,2.28,2.316666666666667,2.17,2,5,,,,,0.0,2020,0,0,1,0
S8f98ead143afe791,2.88,3.065,2.63,1,0,,,,,0.0,2016,0,0,1,0
S8f9a332727b3ad17,2.27,2.16,1.75,2,0,,,,,0.0,2027,0,0,1,0
S8fac1ea5856707b3,3.72,3.738888888888889,3.5,2,2,,,,,0.0,2020,0,1,1,0
S8fb6ebf59cd4cf24,2.33,2.35,2.0,2,4,,,,,0.0,2027,0,0,1,0
S8fc6c2634ffcaccd,4.0,4.0,4.0,2,10,,,,,0.0,2024,0,1,1,0
S8fcff475b4b3afeb,2.69,2.5833333333333335,3.4,2,0,,90.0,85.0,87.5,0.0,2025,0,0,1,0
S8fe13191b818b66f,2.57,2.4450000000000003,2.39,2,1,,85.0,100.0,90.0,0.0,2028,0,0,1,0
S8fe4a28f16ea585b,3.09,3.1322222222222225,3.33,2,5,,,,,0.0,2023,0,1,1,0
S8feb4bea982e1b7d,3.59,3.575,3.75,1,4,,,,,0.0,2022,0,1,1,0
S8ff7b3da257db30e,3.47,3.471111111111111,2.75,2,2,,85.0,100.0,90.0,0.0,2023,0,1,1,0
S9003406127a227b4,2.16,1.664375,1.75,2,0,,,,,1.0,2022,0,0,1,0
S900786673cdb9f0c,2.45,2.522222222222222,2.5,2,1,,,,,0.0,2020,0,0,1,0
S904df591955f99de,2.85,2.8449999999999998,2.94,2,0,,100.0,100.0,100.0,0.0,2028,0,0,1,0
S90604bbb2e5a8271,2.91,2.8899999999999997,3.28,2,0,,100.0,85.0,92.5,0.0,2028,0,0,1,0
S90a04b93f54edcff,2.75,2.75625,3.5,1,0,,,,,0.0,2021,0,0,1,0
S90d4ed237caf8f18,3.41,3.461111111111111,3.25,2,2,,,,,0.0,2021,0,1,1,0
S90f1b06aae5c9524,3.42,3.41875,3.33,1,6,,,,,0.0,2022,0,1,1,0
S910dffca5bb1ee5b,2.75,2.6422222222222222,3.13,2,0,,85.0,90.0,87.5,0.0,2024,0,0,1,0
S91278ba3fa28634b,2.47,2.27,1.5,2,0,,,,,0.0,2027,0,0,1,0
S91295d7de40a6723,3.29,3.3,3.22,2,3,,,,,0.0,2028,0,1,1,0
S9143f9328ec453dd,3.39,3.39375,3.75,1,2,,,,,0.0,2022,0,1,1,0
S9160a921ef2f2529,1.09,1.04,0.33,1,0,,,,,0.0,2026,1,0,1,0
S9165c9aae6e51f9f,3.81,3.81625,3.75,1,6,,,,,0.0,2022,0,1,1,0
S91676916460891ed,2.72,2.7133333333333334,3.3,2,5,,,,,0.0,2021,0,0,1,0
S916e8008c1a432fa,2.81,2.7359999999999998,3.13,2,5,,,,,0.0,2022,0,0,1,0
S9176d17aa62b3ba7,1.96,1.706,2.25,2,2,,,,,0.0,2027,1,0,1,0
S917b929eab83a362,2.91,2.9074999999999998,3.38,2,0,,85.0,90.0,87.5,0.0,2024,0,0,1,0
S918d8cfd82d81902,3.31,3.269090909090909,3.17,2,0,,,,,0.0,2022,0,1,1,0
S918f1e2465458ecf,3.63,3.6183333333333336,3.8,2,1,,,,100.0,0.0,2026,0,1,1,0
S91984a2d5e67a3d0,3.69,3.67625,3.5,1,4,,,,,0.0,2022,0,1,1,0
S91db4dafd9afdad3,2.69,2.695,2.38,1,4,,100.0,85.0,92.77777777777777,0.0,2023,0,0,1,0
S91fd1783bcb6e0c4,1.53,1.625,0.0,1,1,,90.0,85.0,86.66666666666667,0.0,2023,1,0,1,0
S920523efc952e056,3.72,3.95,4.0,2,0,,,,,0.0,2017,0,1,1,0
S92274a5a0bbac69b,2.81,2.748571428571428,3.25,2,0,,,,,0.0,2018,0,0,1,0
S92393358ce94f3db,3.0,2.97,2.88,2,5,,,,,0.0,2019,0,1,1,0
S9243bebf8bc38586,3.22,3.2066666666666666,3.2,2,1,,,,100.0,0.0,2026,0,1,1,0
S9255ffd0b0c2968d,3.4,3.385,3.61,2,0,,,,,0.0,2027,0,1,1,0
S92584a3ecd840a46,2.38,2.75,2.75,1,5,,,,,0.0,2016,0,0,1,0
S9262b5c2dff3a6c5,3.66,3.71375,4.0,2,0,,90.0,85.0,87.5,0.0,2025,0,1,1,0
S926cc04e487a1e9b,3.89,3.8866666666666667,4.0,2,2,,100.0,85.0,92.22222222222223,0.0,2026,0,1,1,0
S927c66930e272fe3,2.94,2.937777777777778,2.73,2,6,,,,,0.0,2019,0,0,1,0
S928e2f3fb45431fa,1.74,1.7560000000000002,3.0,2,2,,100.0,85.0,90.0,0.0,2027,1,0,1,0
S9297a8333079d7b6,3.38,3.3425,3.67,1,2,,,,,0.0,2022,0,1,1,0
S92a67ddc18640b7b,3.63,3.6149999999999998,3.75,2,2,,,,,0.0,2022,0,1,1,0
S92b439acfdc59944,3.75,3.76,4.0,1,2,,,,,0.0,2020,0,1,1,0
S92d6d803e0046310,3.19,3.315,3.0,1,0,,,,,0.0,2016,0,1,1,0
S92ea79588499bc8a,1.97,1.825,1.75,2,0,,70.0,80.0,70.0,0.0,2025,1,0,1,0
S93095ee99f2ace62,3.65,3.223333333333333,3.5,2,5,,,,,0.0,2021,0,1,1,0
S930a9fe9e0f91bfb,3.18,3.186666666666667,3.11,2,2,,,,,0.0,2026,0,1,1,0
S93108a2de3e20a2b,1.93,1.714,2.33,2,0,,,,,0.0,2027,1,0,1,0
S932db3d24a596e52,1.5,1.5,1.5,1,3,,,,,0.0,2028,1,0,1,0
S937ffb44f30c2178,3.31,3.31125,3.5,2,5,,,,,0.0,2024,0,1,1,0
S93a8f535bdaf6964,3.16,3.17125,3.13,2,4,,100.0,90.0,95.55555555555556,0.0,2024,0,1,1,0
S93b119678bfd637b,3.26,3.3277777777777775,4.0,2,0,,,,,0.0,2021,0,1,1,0
S93bc4c8d3842cb90,3.25,3.0975,2.75,1,0,,,,,0.0,2017,0,1,1,0
S93ca3fd0f310ea04,3.04,3.045,3.5,2,2,,85.0,,75.0,0.0,2025,0,1,1,0
S93ff781e0c89c263,3.1,3.2060000000000004,3.13,2,4,,,,,0.0,2020,0,1,1,0
S940ff894740747fe,3.67,3.8466666666666662,4.0,1,0,,,,,0.0,2018,0,1,1,0
S9414bfa01c2e0e16,3.96,3.9377777777777774,3.5,2,1,,,,,0.0,2021,0,1,1,0
S942374c482c37115,3.03,2.7118181818181815,2.5,2,0,,,,,0.0,2022,0,1,1,0
S945920391c8e3022,1.5,1.624,1.25,2,0,,,,,0.0,2027,1,0,1,0
S946b9cf6d59d55c7,2.94,2.81,3.63,2,1,,85.0,100.0,91.66666666666667,0.0,2023,0,0,1,0
S946ee3abdfa63a71,3.5,3.495,3.36,2,9,,,,70.0,0.0,2028,0,1,1,0
S948417cfb0749d8a,2.62,2.6681818181818184,3.0,2,0,,85.0,85.0,85.0,0.0,2023,0,0,1,0
S9485855f35fbc518,2.85,2.851111111111111,2.63,2,5,,85.0,85.0,85.0,0.0,2023,0,0,1,0
S948f1da74eb69a94,3.17,3.13,3.17,2,5,,,,,0.0,2022,0,1,1,0
S9490d7275b870516,2.59,2.62,2.11,2,2,,75.0,90.0,82.5,0.0,2028,0,0,1,0
S94a16150273d048c,3.71,3.6950000000000003,3.89,2,0,,,,,0.0,2028,0,1,1,0
S94b7c72b0fa4e984,2.29,2.3,2.22,2,2,,85.0,100.0,88.8888888888889,0.0,2028,0,0,1,0
S94d486a26be8e351,2.99,2.9444444444444446,3.2,2,7,,100.0,100.0,95.83333333333333,0.0,2025,0,0,1,0
S94db6155598e5bca,3.63,3.6333333333333333,3.28,2,2,,,,85.0,0.0,2026,0,1,1,0
S94f27c097df2e680,3.81,3.3899999999999997,3.83,2,5,,,,,0.0,2022,0,1,1,0
S94fbfd340cff6d65,3.46,3.4911111111111115,4.0,2,2,,,,,0.0,2020,0,1,1,0
S94ff8fee0107317a,3.65,3.2909999999999995,3.83,2,0,,,,,0.0,2021,0,1,1,0
S951a1faddb900b39,2.75,2.793,2.67,2,2,,,,,0.0,2020,0,0,1,0
S952464da5115d263,3.21,3.2019999999999995,3.83,2,0,,,,,0.0,2021,0,1,1,0
S952620dae0fc2dd1,2.09,1.9333333333333333,2.11,2,0,,85.0,85.0,85.0,0.0,2026,0,0,1,0
S953398857c3f8a3a,3.67,3.66,3.57,2,9,,100.0,100.0,96.66666666666667,0.0,2028,0,1,1,0
S9536e3c5213d311f,2.03,2.022,1.75,2,0,,,,,0.0,2027,0,0,1,0
S9584ff18a6e745d1,3.54,3.448888888888889,3.5,2,5,,,,,0.0,2019,0,1,1,0
S958782e77032b9a0,2.59,2.4949999999999997,2.78,2,2,,,,65.0,0.0,2026,0,0,1,0
S959db43ad995dd4d,3.76,3.76375,3.5,2,6,,100.0,100.0,100.0,0.0,2025,0,1,1,0
S95cb2b553da9b342,2.55,2.518333333333333,2.5,2,0,,100.0,,85.0,0.0,2026,0,0,1,0
S96200b46f660204b,3.24,3.311111111111111,3.5,2,0,,,,,1.0,2021,0,1,1,0
S966309f0a4ff2b01,3.19,3.158,3.0,2,0,,85.0,100.0,88.33333333333333,0.0,2024,0,1,1,0
S9669a009316e55a3,2.16,1.9009090909090909,0.0,2,4,,,,,0.0,2020,0,0,1,0
S9671ed887b6a971d,2.34,2.5216666666666665,3.5,1,0,,,,,0.0,2017,0,0,1,0
S9677e3b21b410de2,2.86,2.7933333333333334,3.38,2,0,,,,,0.0,2024,0,0,1,0
S9685ff98e5911a32,3.38,3.36625,3.0,1,2,,,,,0.0,2020,0,1,1,0
S9696543e0bd35577,3.64,3.6325,3.88,2,4,,100.0,90.0,91.1111111111111,0.0,2024,0,1,1,0
S969d669c2a6dd980,3.82,3.8233333333333337,3.5,2,2,,,,,0.0,2026,0,1,1,0
S96a6633689e33ce5,3.83,3.8560000000000003,3.92,2,4,,,,,0.0,2021,0,1,1,0
S96a715e9d5825e1c,3.26,3.2488888888888887,2.83,2,4,,,,,0.0,2021,0,1,1,0
S96b0578a7052ecc0,2.16,2.0766666666666667,1.78,1,0,,90.0,85.0,87.77777777777777,0.0,2024,0,0,1,0
S96bdd2d62ab7a050,3.22,3.391666666666667,3.5,1,0,,,,,0.0,2018,0,1,1,0
S96dca5249e6fc3ea,2.95,2.891111111111111,3.0,2,2,,100.0,85.0,91.66666666666667,0.0,2023,0,0,1,0
S96f25d7f0c324b19,3.51,3.5225,3.67,1,0,,,,,0.0,2020,0,1,1,0
S9711f136709c8d14,3.89,3.911,3.92,2,1,,,,,0.0,2021,0,1,1,0
S97123116cf43e4d4,3.08,3.1710000000000003,3.5,2,0,,,,,0.0,2021,0,1,1,0
S9729ed2ec60853b0,0.0,0.0,0.0,1,4,,100.0,90.0,93.8888888888889,0.0,2027,1,0,1,0
S972a6ccaa9645913,2.6,2.4,2.67,2,2,,90.0,85.0,87.5,0.0,2027,0,0,1,0
S973a24ccc2971d2e,2.55,2.554,2.83,2,2,,85.0,85.0,85.0,0.0,2026,0,0,1,0
S978a14c85ae2eaea,2.29,2.29,2.33,2,0,,,,,0.0,2028,0,0,1,0
S978d60e2a55b6f2c,3.01,2.99625,1.88,1,2,,,,,0.0,2020,0,1,1,0
S9798e8a8595933f6,3.23,3.215,3.5,2,3,,100.0,100.0,100.0,0.0,2027,0,1,1,0
S97aa0cea7025d45d,2.56,2.618888888888889,3.0,2,1,,70.0,80.0,76.66666666666667,0.0,2025,0,0,1,0
S97acdab53a83e08a,2.71,2.7199999999999998,2.56,2,2,,100.0,100.0,93.33333333333333,0.0,2028,0,0,1,0
S97bbbfcbce0b41c0,3.36,3.35375,3.75,1,0,,,,,0.0,2023,0,1,1,0
S97d2c938c009b258,3.63,3.27,3.88,2,5,,100.0,85.0,90.0,0.0,2025,0,1,1,0
S97e3104679da6374,2.9,2.92,3.21,2,9,,90.0,90.0,86.66666666666667,0.0,2028,0,0,1,0
